2024-03-25 15:37:59,557 - INFO - Epoch 46: Train Loss 0.2941, Train Acc 0.8906, Train F1 0.8904, Test Loss 0.1119, Test Acc 0.9838, Test F1 0.9838
2024-03-25 15:38:55,949 - INFO - Epoch 47: Train Loss 0.1840, Train Acc 0.9245, Train F1 0.9242, Test Loss 0.1192, Test Acc 0.9529, Test F1 0.9522
2024-03-25 15:39:59,004 - INFO - Epoch 48: Train Loss 0.1744, Train Acc 0.9274, Train F1 0.9272, Test Loss 0.1909, Test Acc 0.8969, Test F1 0.8990
2024-03-25 15:40:58,971 - INFO - Epoch 49: Train Loss 0.1566, Train Acc 0.9396, Train F1 0.9396, Test Loss 0.1996, Test Acc 0.8851, Test F1 0.8855
2024-03-25 15:41:50,845 - INFO - Epoch 50: Train Loss 0.1920, Train Acc 0.9274, Train F1 0.9274, Test Loss 0.1922, Test Acc 0.9219, Test F1 0.9212
2024-03-25 15:42:42,275 - INFO - Epoch 1: Train Loss 0.2119, Train Acc 0.9142, Train F1 0.9141, Test Loss 0.2096, Test Acc 0.9043, Test F1 0.9040
2024-03-25 15:42:42,275 - INFO - Epoch 1: Train Loss 0.2119, Train Acc 0.9142, Train F1 0.9141, Test Loss 0.2096, Test Acc 0.9043, Test F1 0.9040
2024-03-25 15:43:34,082 - INFO - Epoch 2: Train Loss 0.1599, Train Acc 0.9363, Train F1 0.9362, Test Loss 0.2841, Test Acc 0.8675, Test F1 0.8640
2024-03-25 15:43:34,082 - INFO - Epoch 2: Train Loss 0.1599, Train Acc 0.9363, Train F1 0.9362, Test Loss 0.2841, Test Acc 0.8675, Test F1 0.8640
2024-03-25 15:44:25,523 - INFO - Epoch 3: Train Loss 0.1374, Train Acc 0.9459, Train F1 0.9458, Test Loss 0.0867, Test Acc 0.9602, Test F1 0.9603
2024-03-25 15:44:25,523 - INFO - Epoch 3: Train Loss 0.1374, Train Acc 0.9459, Train F1 0.9458, Test Loss 0.0867, Test Acc 0.9602, Test F1 0.9603
2024-03-25 15:45:17,695 - INFO - Epoch 4: Train Loss 0.1042, Train Acc 0.9624, Train F1 0.9624, Test Loss 0.0942, Test Acc 0.9514, Test F1 0.9513
2024-03-25 15:45:17,695 - INFO - Epoch 4: Train Loss 0.1042, Train Acc 0.9624, Train F1 0.9624, Test Loss 0.0942, Test Acc 0.9514, Test F1 0.9513
2024-03-25 15:46:09,433 - INFO - Epoch 5: Train Loss 0.1030, Train Acc 0.9595, Train F1 0.9594, Test Loss 0.1116, Test Acc 0.9440, Test F1 0.9435
2024-03-25 15:46:09,433 - INFO - Epoch 5: Train Loss 0.1030, Train Acc 0.9595, Train F1 0.9594, Test Loss 0.1116, Test Acc 0.9440, Test F1 0.9435
2024-03-25 15:47:01,345 - INFO - Epoch 6: Train Loss 0.1230, Train Acc 0.9547, Train F1 0.9546, Test Loss 0.5517, Test Acc 0.7923, Test F1 0.7727
2024-03-25 15:47:01,345 - INFO - Epoch 6: Train Loss 0.1230, Train Acc 0.9547, Train F1 0.9546, Test Loss 0.5517, Test Acc 0.7923, Test F1 0.7727
2024-03-25 15:47:54,613 - INFO - Epoch 7: Train Loss 0.2975, Train Acc 0.8943, Train F1 0.8941, Test Loss 0.0973, Test Acc 0.9602, Test F1 0.9599
2024-03-25 15:47:54,613 - INFO - Epoch 7: Train Loss 0.2975, Train Acc 0.8943, Train F1 0.8941, Test Loss 0.0973, Test Acc 0.9602, Test F1 0.9599
2024-03-25 15:48:47,204 - INFO - Epoch 8: Train Loss 0.0879, Train Acc 0.9691, Train F1 0.9690, Test Loss 0.0499, Test Acc 0.9853, Test F1 0.9853
2024-03-25 15:48:47,204 - INFO - Epoch 8: Train Loss 0.0879, Train Acc 0.9691, Train F1 0.9690, Test Loss 0.0499, Test Acc 0.9853, Test F1 0.9853
2024-03-25 15:49:35,893 - INFO - Epoch 9: Train Loss 0.0678, Train Acc 0.9768, Train F1 0.9768, Test Loss 0.0457, Test Acc 0.9867, Test F1 0.9867
2024-03-25 15:49:35,893 - INFO - Epoch 9: Train Loss 0.0678, Train Acc 0.9768, Train F1 0.9768, Test Loss 0.0457, Test Acc 0.9867, Test F1 0.9867
2024-03-25 15:50:27,330 - INFO - Epoch 10: Train Loss 0.0680, Train Acc 0.9790, Train F1 0.9790, Test Loss 0.0557, Test Acc 0.9838, Test F1 0.9838
2024-03-25 15:50:27,330 - INFO - Epoch 10: Train Loss 0.0680, Train Acc 0.9790, Train F1 0.9790, Test Loss 0.0557, Test Acc 0.9838, Test F1 0.9838
2024-03-25 15:51:19,966 - INFO - Epoch 11: Train Loss 0.0690, Train Acc 0.9731, Train F1 0.9731, Test Loss 0.1446, Test Acc 0.9440, Test F1 0.9438
2024-03-25 15:51:19,966 - INFO - Epoch 11: Train Loss 0.0690, Train Acc 0.9731, Train F1 0.9731, Test Loss 0.1446, Test Acc 0.9440, Test F1 0.9438
2024-03-25 15:52:14,587 - INFO - Epoch 12: Train Loss 0.0736, Train Acc 0.9709, Train F1 0.9709, Test Loss 0.0496, Test Acc 0.9912, Test F1 0.9912
2024-03-25 15:52:14,587 - INFO - Epoch 12: Train Loss 0.0736, Train Acc 0.9709, Train F1 0.9709, Test Loss 0.0496, Test Acc 0.9912, Test F1 0.9912
2024-03-25 15:53:07,437 - INFO - Epoch 13: Train Loss 0.0926, Train Acc 0.9654, Train F1 0.9654, Test Loss 0.0853, Test Acc 0.9647, Test F1 0.9645
2024-03-25 15:53:07,437 - INFO - Epoch 13: Train Loss 0.0926, Train Acc 0.9654, Train F1 0.9654, Test Loss 0.0853, Test Acc 0.9647, Test F1 0.9645
2024-03-25 15:53:59,982 - INFO - Epoch 14: Train Loss 0.0645, Train Acc 0.9772, Train F1 0.9772, Test Loss 0.0455, Test Acc 0.9838, Test F1 0.9838
2024-03-25 15:53:59,982 - INFO - Epoch 14: Train Loss 0.0645, Train Acc 0.9772, Train F1 0.9772, Test Loss 0.0455, Test Acc 0.9838, Test F1 0.9838
2024-03-25 15:54:52,728 - INFO - Epoch 15: Train Loss 0.0470, Train Acc 0.9842, Train F1 0.9842, Test Loss 0.0332, Test Acc 0.9882, Test F1 0.9882
2024-03-25 15:54:52,728 - INFO - Epoch 15: Train Loss 0.0470, Train Acc 0.9842, Train F1 0.9842, Test Loss 0.0332, Test Acc 0.9882, Test F1 0.9882
2024-03-25 15:55:45,344 - INFO - Epoch 16: Train Loss 0.0690, Train Acc 0.9724, Train F1 0.9723, Test Loss 0.0597, Test Acc 0.9853, Test F1 0.9853
2024-03-25 15:55:45,344 - INFO - Epoch 16: Train Loss 0.0690, Train Acc 0.9724, Train F1 0.9723, Test Loss 0.0597, Test Acc 0.9853, Test F1 0.9853
2024-03-25 15:56:38,726 - INFO - Epoch 17: Train Loss 0.0663, Train Acc 0.9742, Train F1 0.9742, Test Loss 0.0367, Test Acc 0.9897, Test F1 0.9897
